id_mision,id_mineral,cantidad
3442,1080,3428.252
3710,1080,2890.839
1204,1081,3741.441
2597,1081,3837.875
2606,1081,2490.768
2810,1081,274.361
491,1083,3378.629
702,1083,3065.469
1912,1083,4236.804
3024,1083,1854.923
458,1085,4488.912
892,1085,2395.508
1812,1085,4496.033
2442,1085,4226.178
2996,1085,1854.725
641,1086,2468.421
731,1086,4281.098
954,1086,3457.934
1072,1086,4429.695
1412,1086,1834.233
2064,1086,2335.738
2454,1086,436.404
2796,1086,2469.281
3688,1086,164.894
3932,1086,1107.049
3653,1087,4753.724
669,1088,4999.241
1508,1088,1139.458
2939,1088,459.039
3640,1088,2693.885
152,1089,1704.499
562,1089,2042.161
1470,1089,2627.102
2216,1089,694.113
2667,1089,2295.756
2830,1089,486.898
3378,1089,4698.778
3725,1089,1091.567
657,1090,4691.736
1386,1090,3322.458
1575,1090,4849.289
2333,1090,1254.873
3510,1090,3900.267
63,1091,994.037
104,1091,2431.113
577,1091,2514.379
1612,1091,703.176
3177,1091,847.897
1729,1092,4412.585
1962,1092,2087.32
2266,1092,552.284
2367,1092,3758.138
888,1093,4073.002
3519,1093,3628.194
3749,1093,4403.343
479,1094,1894.714
2789,1094,3989.659
3121,1095,22.75
718,1096,4409.383
2910,1096,2707.498
2917,1096,4834.89
1291,1097,1870.725
2116,1097,1045.574
2205,1097,2028.82
2553,1097,1713.593
3965,1097,4339.065
208,1098,98.852
1368,1099,1559.512
246,1100,4510.394
1231,1100,3890.974
1896,1100,3368.567
1160,1101,2315.803
2071,1101,3532.757
3275,1101,320.673
3874,1101,1088.813
3458,1102,2864.177
1195,1103,4540.806
1580,1103,4965.035
3673,1103,3530.985
2059,1104,4362.807
3977,1104,1814.463
656,1105,1118.701
1305,1105,3738.487
1327,1105,578.617
1493,1105,3167.119
2386,1105,2619.571
3733,1105,4931.69
3778,1105,3981.939
3790,1105,3916.761
3372,1106,681.38
3770,1106,1559.655
3838,1106,3175.908
644,1107,4021.834
1420,1107,2162.011
1455,1107,3961.376
2032,1107,3269.639
2041,1107,3996.721
675,1108,2509.619
2386,1108,95.712
2468,1108,2607.833
3783,1108,3647.077
664,1109,4557.392
1572,1109,4257.877
1865,1109,2261.609
2182,1109,1880.996
3670,1109,361.237
575,1110,1763.452
588,1110,4262.954
1464,1110,257.452
1978,1110,3694.211
2710,1110,74.826
3060,1110,3003.716
3766,1110,3931.309
1129,1111,2876.982
2574,1111,2741.335
2797,1111,3528.809
3079,1111,3716.795
3393,1111,793.354
2135,1112,3794.064
310,1113,4414.921
335,1113,3149.928
462,1113,1966.351
1183,1113,3204.61
3613,1113,4096.925
3858,1113,1775.147
566,1114,904.123
1103,1114,4269.229
2274,1114,1992.321
1913,1115,1333.432
2082,1115,4261.244
2436,1115,3820.258
2515,1115,480.057
3698,1115,3580.705
468,1116,704.524
2137,1116,2484.376
2340,1116,2121.117
3786,1116,635.078
350,1117,3496.962
1666,1117,1419.205
3796,1117,1340.083
648,1118,2369.37
942,1118,368.377
1100,1118,1525.241
1939,1118,203.36
3245,1118,173.364
352,1119,2976.466
558,1119,3791.338
668,1119,624.831
2084,1119,4281.945
2328,1119,4792.412
3010,1119,4470.154
3024,1119,4871.432
951,1120,2849.628
3180,1120,1268.318
3353,1120,2123.468
3792,1120,570.613
1470,1121,2133.77
2382,1121,2875.603
2565,1121,1488.279
2635,1121,506.546
3860,1121,3335.031
191,1122,2914.146
662,1122,2599.454
1808,1122,2844.975
2822,1122,1556.3
158,1123,1154.524
373,1123,4318.498
1980,1123,520.299
2858,1123,3023.078
2952,1123,1058.912
3678,1123,3057.761
458,1124,4696.389
1651,1124,782.589
2608,1124,2395.653
1628,1125,339.372
2908,1125,3862.808
1273,1126,4121.138
1466,1126,3784.975
2397,1126,3705.523
2681,1126,2836.32
3064,1126,3517.498
85,1127,4518.376
1065,1127,1198.692
2132,1127,4475.605
2912,1127,992.032
3331,1127,3111.993
3704,1127,2553.834
1010,1128,4580.582
1147,1128,4788.006
2076,1128,3385.237
2671,1128,764.384
418,1130,4432.963
1931,1130,3774.256
3381,1130,1444.121
3511,1130,944.652
534,1131,662.7
908,1131,3696.491
1163,1131,2233.337
1215,1131,1354.791
346,1132,4848.983
1246,1132,4110.833
877,1133,4418.759
978,1133,2489.4
2997,1133,1329.831
3203,1133,1047.04
3407,1134,3639.883
147,1135,311.806
3436,1135,2455.496
3685,1135,3754.355
3717,1135,1448.705
1082,1136,2094.53
1255,1136,4877.44
1498,1136,4623.954
466,1137,2414.121
1244,1137,966.199
1256,1137,792.752
2022,1137,842.158
2612,1137,1408.162
3762,1137,1713.159
46,1138,2937.416
1128,1138,1543.069
1376,1138,2936.682
1471,1138,713.92
1592,1138,1188.215
2102,1138,2824.563
2379,1138,4040.957
3280,1138,4050.056
959,1139,4856.231
1191,1139,3140.605
1227,1139,329.489
547,1140,4622.053
1435,1140,1037.791
1537,1140,1807.95
2361,1140,4093.754
1494,1141,2277.676
2361,1141,4734.24
495,1142,1356.722
1440,1142,216.554
2015,1142,4437.034
2862,1142,1020.702
186,1143,1502.152
1500,1143,3740.817
2366,1143,3888.787
2926,1143,2168.57
3001,1143,79.281
388,1144,4680.346
737,1144,3171.477
839,1144,3007.239
1472,1144,3367.503
1836,1144,4327.017
3298,1144,1890.821
3421,1144,1353.488
1201,1145,1615.762
1746,1145,4871.323
2490,1145,4811.481
837,1146,1860.066
2278,1146,715.393
2296,1146,3027.746
2538,1146,1895.61
3634,1146,4701.926
2868,1147,3873.259
200,1148,3780.944
3526,1148,2730.651
2919,1149,535.756
2969,1149,760.025
3271,1149,2322.391
591,1151,2787.556
725,1151,1957.655
1735,1151,2656.523
2111,1151,4760.986
2836,1151,1997.719
3547,1151,3223.087
2378,1152,1579.578
150,1153,2066.768
806,1153,2270.57
1991,1153,1711.294
2316,1153,4844.731
2339,1153,1332.277
3592,1153,4482.218
3772,1153,139.301
771,1154,2992.163
1489,1154,1667.143
2615,1154,1545.788
2491,1155,3528.434
2681,1155,3116.366
3294,1155,826.213
1727,1156,2864.185
2142,1156,4822.148
3331,1156,1160.12
3576,1156,1079.387
1408,1157,3450.129
2176,1157,1630.665
2421,1157,183.408
2915,1157,813.083
3310,1157,2124.126
537,1158,3946.926
681,1158,1746.016
767,1158,3428.03
1948,1158,1612.15
3186,1159,1118.321
3492,1159,638.53
701,1160,2230.342
1248,1160,1505.773
1891,1160,857.93
3126,1160,1698.903
3224,1160,2968.274
201,1161,2374.724
1450,1161,4937.281
2275,1161,4951.137
3809,1161,2227.131
102,1162,472.532
295,1162,278.233
1108,1162,4863.329
2271,1162,2541.77
2838,1162,2302.746
2928,1162,3910.921
320,1164,2868.497
517,1164,3269.473
1486,1164,148.127
768,1165,4501.652
1537,1165,137.305
1788,1165,3441.027
2272,1165,4984.119
2299,1165,1156.905
2714,1165,3004.861
3686,1165,2313.937
3846,1165,4581.452
206,1166,4130.102
2051,1167,2815.016
1059,1168,1262.43
1673,1168,3626.076
1953,1168,3429.202
2211,1168,608.284
2386,1168,4282.071
2463,1168,2637.307
2808,1168,2336.934
2886,1168,526.132
3009,1168,2345.872
3197,1168,3411.933
1396,1169,3455.114
1902,1169,608.055
2212,1169,2597.286
2525,1169,691.458
2718,1169,4521.198
187,1170,3455.306
481,1170,3730.096
562,1170,1342.65
652,1170,1016.868
2274,1170,1600.689
3300,1170,571.394
1192,1171,140.414
3972,1171,4493.845
782,1172,4370.926
902,1172,2311.509
2094,1172,667.938
2203,1172,1277.179
2938,1172,2020.613
567,1173,4145.376
1873,1173,1088.457
576,1174,961.544
1524,1174,1015.363
1839,1174,3425.556
1925,1174,4286.037
1935,1174,3546.842
3298,1174,4493.332
1506,1175,4431.078
1790,1175,4329.249
2260,1175,566.905
2446,1175,4965.927
3464,1175,476.791
1039,1176,1063.144
1051,1177,4347.607
1454,1177,2085.398
3134,1177,1429.288
170,1178,4972.576
1363,1178,1170.57
3458,1178,985.731
306,1179,3143.213
1869,1179,4233.797
3750,1179,855.367
2462,1180,3117.026
2519,1180,3937.471
2650,1180,3388.766
3404,1180,1259.112
3465,1180,2690.629
3506,1180,4188.538
3241,1181,1623.238
3242,1181,2183.477
3692,1181,3903.851
3891,1181,4145.558
296,1182,3565.682
760,1182,595.561
817,1182,4646.509
1297,1182,1090.078
1542,1182,4836.524
1551,1182,2642.171
2706,1182,4812.642
3931,1182,630.303
236,1183,3532.0
1218,1183,4397.296
1964,1183,1686.388
3359,1183,3744.603
3370,1183,851.65
513,1184,4454.774
1629,1184,4991.727
1720,1184,2412.229
2458,1184,534.499
591,1185,503.37
3288,1185,262.598
2511,1186,3579.314
3129,1186,3278.53
3921,1186,2273.459
1828,1187,2948.344
478,1188,4897.655
538,1188,4452.314
1095,1188,200.482
2412,1188,2208.512
2543,1188,1903.526
2730,1188,4416.155
2794,1188,677.723
2814,1188,1141.082
3961,1188,2269.777
1493,1189,2011.096
2033,1189,4932.622
2676,1189,1646.02
3033,1189,2295.024
3072,1189,98.036
299,1190,4292.416
789,1190,1157.469
2793,1190,16.667
3941,1190,2030.455
176,1191,3795.025
779,1191,898.71
1485,1191,1512.03
2209,1191,2011.041
1190,1192,642.088
1420,1192,4264.392
3450,1192,1155.599
198,1193,3446.31
1485,1193,3492.217
1702,1193,3018.956
2692,1193,2483.283
3797,1193,3808.558
1620,1194,1495.606
2208,1194,3752.307
3357,1194,2477.975
3828,1194,4079.9
140,1195,3346.112
1730,1195,3026.111
3106,1195,671.572
3954,1195,1239.404
1329,1196,1344.906
1630,1196,1291.565
3943,1196,1601.839
500,1197,92.872
3976,1197,1294.997
183,1198,4086.383
810,1198,2674.112
3156,1198,168.171
3637,1199,4313.885
57,1200,842.228
326,1200,705.313
734,1200,3195.937
2535,1200,897.126
909,1201,2993.458
1208,1201,678.495
1523,1201,1975.859
1764,1201,4107.501
1972,1201,3122.109
2338,1201,2687.003
3371,1201,4957.751
3431,1201,1083.501
1454,1202,159.175
3806,1202,460.83
878,1203,91.279
966,1203,4072.179
945,1204,4079.905
1251,1204,4372.628
1409,1204,3273.45
2605,1204,4239.549
2844,1204,4183.616
3291,1204,610.138
3422,1204,3607.229
614,1205,3136.406
922,1205,934.461
2739,1205,700.22
235,1206,2324.364
330,1206,1862.294
1948,1206,1331.693
2140,1206,2459.327
3046,1206,1757.808
3076,1206,1273.261
3080,1206,4082.388
3716,1206,675.564
385,1207,2906.585
3400,1207,651.802
569,1208,4581.247
1086,1208,3281.781
1328,1208,68.322
157,1209,1272.552
728,1209,3561.912
1212,1209,111.324
1220,1209,1471.407
2351,1209,3312.96
438,1210,1128.777
2222,1210,691.722
3425,1210,270.887
1173,1211,4108.008
3468,1211,1826.466
993,1212,3133.687
1378,1212,4102.369
1809,1212,3138.835
3480,1212,2867.112
3667,1212,3585.947
3811,1212,2821.049
1221,1213,1024.308
3504,1213,122.325
1168,1214,4173.173
2169,1214,4785.716
3977,1214,3571.09
2711,1215,1237.102
994,1216,93.274
10,1217,4017.994
828,1217,2021.707
3053,1217,4762.458
3328,1217,2728.858
1268,1218,1866.534
2714,1218,3282.059
2860,1218,1534.968
3534,1218,2992.911
219,1219,4341.684
2298,1219,3442.342
3658,1219,1855.655
2208,1220,3864.468
3017,1220,2948.489
3159,1220,4778.095
3484,1220,3257.1
372,1221,5.818
515,1221,4424.671
1444,1222,2630.243
3696,1222,1773.701
3074,1223,105.006
456,1224,3136.2
2515,1224,2821.543
2656,1224,3907.762
3119,1224,4389.987
3279,1224,717.698
3557,1224,842.95
284,1226,3529.401
1124,1226,1473.851
1209,1226,2379.005
1563,1226,254.5
3175,1227,2530.719
323,1228,2082.308
2460,1228,4918.013
2896,1228,2443.258
906,1229,241.902
1557,1229,2983.864
2206,1229,4026.336
2448,1229,681.298
98,1230,4273.296
565,1230,2290.105
3434,1230,2092.759
3546,1230,689.199
701,1232,3555.569
2179,1232,3502.122
1333,1233,450.021
1498,1233,4369.058
1819,1233,793.65
560,1234,4567.368
3377,1234,961.096
203,1235,2163.235
1367,1235,2097.561
1912,1235,1103.152
2525,1235,417.769
2546,1235,3516.106
1208,1236,3686.797
1269,1236,504.778
1917,1236,526.044
3284,1236,2303.753
1328,1237,952.979
2515,1237,236.977
3059,1237,2917.014
3305,1237,3149.185
1532,1238,2049.323
1877,1238,2724.452
2232,1238,2220.73
847,1239,460.342
1658,1239,2488.09
2349,1239,4592.974
2819,1239,2830.591
3594,1239,2656.159
298,1240,667.778
2143,1240,1633.282
3391,1240,1587.265
3425,1240,814.259
3543,1240,3613.83
547,1241,1590.242
942,1241,3603.159
1517,1241,2883.139
2379,1241,3792.15
2729,1241,2450.356
255,1242,3504.847
654,1242,66.934
3896,1242,2183.335
579,1243,608.649
1886,1243,2194.35
2117,1243,4579.342
2286,1243,374.069
2994,1243,3297.748
3668,1243,2146.534
2696,1244,2630.618
2739,1244,1792.206
3267,1244,4621.102
979,1245,2137.908
2279,1245,2987.239
2335,1245,3725.674
3019,1245,1352.465
690,1246,4247.813
2537,1246,1231.506
2918,1246,1499.678
3393,1246,1582.386
1798,1247,1710.128
2628,1247,1003.972
3204,1247,1858.653
3598,1247,3284.646
3775,1247,576.088
498,1248,1172.194
1389,1248,4129.563
1702,1248,1358.937
1997,1248,907.711
2085,1248,533.64
2434,1248,676.173
3890,1248,971.257
65,1249,1404.227
2863,1249,1075.103
3796,1249,3406.678
1471,1250,55.668
2054,1250,2131.802
2836,1250,2330.399
3961,1250,2842.861
2570,1251,1023.901
2685,1251,3555.6
2689,1251,2437.043
2887,1251,4928.979
3191,1251,2063.983
3749,1251,3794.411
1046,1252,2757.912
2529,1252,2512.758
3169,1252,3594.545
3693,1252,2090.987
3787,1252,2846.245
775,1253,2376.679
895,1253,1703.764
972,1253,2090.282
1718,1253,1405.388
453,1254,2765.719
519,1254,940.352
2215,1254,2618.705
455,1255,2594.323
1172,1255,4385.046
1307,1255,1623.243
1614,1255,4222.769
1775,1255,2755.697
2122,1255,3495.136
3624,1255,3978.824
246,1256,2062.922
307,1256,3498.21
487,1256,2413.013
2546,1256,4068.295
3499,1256,2032.302
3634,1256,2806.605
368,1257,2590.929
2375,1257,1500.372
3166,1257,4745.772
510,1258,1555.582
1150,1258,4378.717
1467,1258,2156.036
2603,1258,1668.547
3237,1258,1621.682
3852,1258,4312.201
991,1259,335.373
386,1260,2316.13
667,1260,2083.809
2693,1260,3641.273
3413,1260,2947.669
3491,1260,4016.24
2955,1261,3192.916
3118,1261,3428.624
303,1262,402.138
597,1262,2173.742
1775,1262,3545.504
2117,1262,1557.71
3161,1262,58.861
1028,1263,4007.929
1607,1263,2653.094
2560,1263,62.509
2701,1263,800.258
3277,1263,339.623
3439,1263,526.348
592,1264,4493.767
803,1264,1316.358
970,1264,417.059
1028,1264,1238.984
2011,1264,647.793
2537,1264,55.985
2986,1264,3909.702
3878,1264,150.101
3880,1264,2318.117
3965,1264,4179.065
825,1265,3202.527
1107,1265,2265.225
1515,1265,2060.407
1683,1265,2920.113
3255,1265,470.408
234,1266,2683.183
1101,1266,2352.254
2222,1266,1386.678
526,1267,4866.838
2801,1267,3759.986
193,1268,1495.514
1218,1268,3574.092
2336,1268,596.588
2743,1268,4733.161
46,1269,2523.319
413,1269,1958.896
1303,1269,4556.276
1685,1269,4944.251
3132,1269,1692.664
2217,1270,1346.909
3130,1270,1661.28
3567,1270,3689.93
2308,1271,2144.327
2528,1271,2623.228
2572,1271,3096.024
45,1272,1293.552
298,1272,337.92
543,1272,3005.359
757,1272,701.981
2512,1272,2566.313
2727,1272,4819.35
582,1273,4985.788
1588,1273,213.35
2489,1273,3191.578
1324,1274,3602.238
2970,1274,3218.966
3530,1274,4050.231
1099,1275,1892.103
1145,1275,2862.053
2647,1275,3890.322
561,1276,1903.397
1007,1276,2487.542
1166,1276,3538.71
2373,1276,4795.336
3956,1276,584.777
860,1277,3960.128
940,1277,3031.093
2635,1277,3365.145
3216,1277,699.402
635,1278,3486.664
2551,1278,3820.279
3725,1278,248.701
3915,1278,4709.278
1040,1279,387.399
3557,1279,2322.78
3766,1279,3586.806
251,1280,321.584
1336,1280,1730.248
1915,1280,88.62
38,1281,275.892
799,1281,4810.876
1663,1281,206.539
2184,1281,2819.341
3286,1281,4413.464
3450,1281,880.953
3710,1281,4244.439
70,1282,1298.701
1587,1282,3477.211
3675,1282,1061.296
3682,1282,543.95
3728,1282,3357.816
745,1283,292.594
831,1283,1228.975
1227,1283,2932.897
1222,1284,2906.217
1314,1284,4925.953
2315,1284,3403.149
3001,1284,3850.148
3153,1284,747.498
3573,1284,2990.351
3796,1284,4755.05
229,1285,3708.177
515,1285,3107.222
2478,1285,4886.471
2479,1285,423.872
2823,1285,1974.318
3630,1286,529.703
3914,1286,3220.458
1985,1287,1073.503
3031,1287,253.791
3401,1287,3020.255
3472,1287,942.055
453,1288,1577.145
1718,1288,784.188
2661,1288,2922.074
3309,1288,830.845
532,1289,2277.778
827,1289,3549.205
2082,1289,3619.268
3536,1289,540.554
3573,1289,1493.48
247,1290,562.561
596,1290,1087.526
2974,1290,388.443
1067,1291,1352.91
1979,1291,246.161
2186,1291,2990.362
3374,1291,3119.669
14,1292,566.63
1408,1292,2400.404
632,1293,224.663
929,1293,3030.681
1158,1293,3829.83
1670,1293,1985.488
2622,1293,4843.633
3086,1293,4019.902
3910,1293,3795.31
1744,1294,200.297
702,1295,102.163
892,1295,568.904
1311,1295,281.616
3253,1295,1455.456
161,1296,3917.841
1038,1296,2832.262
2445,1296,237.09
2548,1297,2722.691
2968,1297,4370.532
3061,1297,1587.126
3541,1297,4378.584
1512,1298,2243.983
1630,1298,4900.683
1823,1298,2086.215
2638,1298,4952.37
476,1299,4231.625
1499,1299,2751.088
1899,1299,1720.159
2238,1299,604.019
3482,1299,2010.186
3602,1299,3006.847
807,1300,1357.744
1876,1300,2208.634
3808,1300,3828.075
505,1301,4737.615
1577,1301,4719.184
1781,1301,975.69
2245,1301,1420.788
2667,1301,3742.741
2877,1301,3812.995
3225,1301,1405.326
3992,1301,1197.357
1054,1302,4796.722
1194,1302,4304.808
2868,1302,3025.739
3349,1302,1025.96
209,1303,2539.162
1006,1303,4181.451
1181,1303,1690.314
1760,1303,4110.684
1846,1303,2940.464
2718,1303,3150.266
1452,1304,2559.845
1635,1304,1147.807
1742,1304,1484.307
1951,1304,1235.246
2585,1304,2024.261
3184,1304,3887.689
3715,1304,2739.817
33,1305,4783.324
1260,1305,2765.28
1968,1305,1687.778
237,1306,420.748
772,1306,945.511
1587,1306,613.237
2111,1306,945.671
2875,1306,1061.015
3939,1306,2123.452
3998,1306,4915.867
679,1307,2981.9
1258,1307,2557.85
1426,1307,1639.45
1555,1307,4377.665
1597,1307,305.111
1989,1307,1280.279
918,1308,1535.242
1446,1308,1296.786
1519,1308,530.765
1740,1308,3424.035
2305,1308,1474.342
319,1309,1214.308
1597,1309,4066.715
2083,1309,2670.149
3434,1309,2964.19
3662,1309,905.468
3776,1309,4193.622
341,1310,143.988
1078,1310,3646.113
1237,1310,3421.931
1481,1310,858.442
1958,1310,2190.687
2297,1310,1486.177
3034,1310,4064.234
3046,1310,2854.226
24,1311,3505.18
601,1311,826.093
1465,1311,4120.925
28,1312,1490.674
354,1312,4440.93
2019,1312,1539.624
3663,1312,3487.311
721,1313,1509.061
1401,1313,2483.351
1725,1313,2857.433
2610,1313,2214.328
3011,1313,300.99
3176,1313,3790.377
3182,1313,344.811
3695,1313,3771.735
3913,1313,886.851
595,1314,2822.986
2014,1314,2296.942
3701,1314,4582.05
3771,1314,2659.762
3971,1314,3286.03
137,1315,4350.495
1243,1315,1897.852
1431,1315,4674.215
2152,1315,4930.157
3239,1315,4409.267
3836,1315,632.956
1214,1316,4846.232
1342,1316,2823.843
3417,1316,3726.543
374,1317,607.645
1284,1318,4251.443
2277,1318,4858.276
2468,1318,861.986
3423,1318,2803.767
38,1319,4595.513
625,1320,4726.518
3222,1320,3238.776
510,1321,95.236
807,1321,3382.245
880,1321,3116.911
1349,1321,850.604
1659,1321,4135.945
2097,1321,1979.168
2487,1321,3378.741
2781,1321,111.882
2812,1321,4238.933
2970,1321,4494.472
3755,1322,972.819
23,1323,3449.272
1569,1323,1181.526
2448,1323,2511.252
2704,1323,2418.003
3789,1323,2341.124
384,1324,1124.813
421,1324,1714.308
1011,1324,4788.335
1925,1324,2147.984
2905,1324,2234.305
52,1325,4418.969
3802,1325,1088.807
1268,1326,2218.05
3293,1326,614.21
1586,1327,1051.029
3850,1327,3780.856
3992,1327,853.18
369,1328,2245.927
1441,1328,754.733
855,1329,1787.762
2268,1329,2520.192
2329,1329,4776.685
3566,1329,755.586
304,1330,2562.284
2258,1330,597.15
3396,1330,1927.098
3804,1330,4439.987
3927,1330,56.135
2408,1331,4678.978
3273,1331,4931.262
451,1332,507.923
1734,1332,4716.419
2247,1333,1465.619
3541,1333,332.812
3654,1333,3681.443
578,1334,2775.449
1136,1334,820.42
1618,1334,3409.104
1716,1334,334.925
3976,1334,719.582
491,1335,2084.147
2566,1335,4260.342
3878,1335,2565.491
323,1336,1216.84
1340,1336,2452.053
2275,1336,850.784
2387,1336,1044.124
3225,1336,4234.924
3592,1336,1256.158
3831,1336,3631.019
679,1337,4173.402
3928,1337,1932.884
521,1338,610.992
866,1338,3073.102
1424,1338,333.186
1801,1338,1931.939
2748,1338,3536.106
2892,1338,3176.417
1271,1339,2890.034
1864,1339,1768.841
3497,1339,425.683
123,1340,498.987
3103,1340,2480.899
3185,1340,4702.445
3391,1340,3977.101
3862,1340,3893.634
2854,1341,4110.22
933,1342,283.568
1776,1342,3848.98
2296,1342,1261.398
3648,1342,1567.233
1018,1343,4991.073
2465,1343,2027.674
3861,1343,1548.175
364,1344,3094.306
1221,1344,3687.421
2921,1344,4360.982
3696,1344,1956.008
10,1345,2745.124
1334,1345,3780.064
2046,1345,2611.302
2491,1345,2539.886
3045,1345,2633.712
3541,1345,99.18
3378,1346,3493.168
181,1347,4339.112
981,1347,776.545
1272,1347,4702.392
1576,1347,183.107
3729,1347,862.88
3114,1348,3869.894
3237,1348,4120.597
2073,1349,1138.949
2086,1349,2189.347
2759,1349,347.551
1435,1350,4459.632
2469,1350,1061.335
1105,1351,1441.418
2204,1351,3245.325
2513,1351,4033.908
3096,1352,3255.796
3150,1352,3120.305
204,1353,260.871
1991,1353,1683.024
2282,1353,4914.352
562,1354,944.777
1675,1354,4910.825
3042,1354,766.799
2587,1355,1662.234
2640,1355,1394.098
2665,1355,2151.565
627,1356,1299.111
2223,1356,4123.728
2431,1356,3683.277
662,1357,898.374
1413,1357,1395.426
3307,1357,4901.967
3535,1358,303.563
53,1359,1364.464
308,1359,1175.135
1018,1359,4629.549
2636,1359,3235.097
3443,1359,2016.942
3594,1359,1930.305
1135,1360,2728.173
2054,1360,4266.964
3156,1360,596.16
3497,1360,3314.295
82,1361,3420.542
1064,1361,4930.382
2885,1361,1271.613
3895,1361,2001.981
1833,1362,943.727
2196,1362,931.36
2,1363,244.153
138,1363,3354.813
818,1363,3332.028
168,1364,3640.681
1905,1364,633.512
2124,1364,2578.464
3015,1365,4297.956
1036,1366,2465.602
1057,1366,16.244
1195,1366,2597.77
118,1367,191.972
2541,1367,194.209
3892,1367,3366.1
115,1368,2484.812
2644,1368,2445.406
2832,1368,2709.128
3061,1368,1992.291
3361,1368,3648.764
457,1369,4430.153
885,1369,4197.721
1544,1369,1699.209
178,1370,2516.87
1594,1370,3787.359
1621,1370,3252.582
3554,1370,1633.165
798,1371,3028.804
960,1371,2328.237
1152,1371,3772.411
1219,1371,4462.84
2171,1371,607.567
2577,1371,680.12
3036,1371,1786.109
3342,1371,1404.359
1356,1372,4629.567
2507,1372,1096.082
2113,1373,330.566
2265,1373,1932.062
196,1374,4654.962
615,1374,4420.295
713,1374,56.436
1757,1374,35.061
2967,1374,25.225
1786,1375,850.315
2030,1375,2111.785
3238,1375,2091.074
3386,1375,4543.097
337,1376,4385.074
956,1376,2796.165
2476,1376,4549.172
3277,1376,3192.831
371,1377,1338.694
129,1378,3734.555
844,1378,319.371
1001,1378,3583.536
1192,1378,3155.814
1976,1378,3781.27
3800,1378,142.627
1122,1379,1494.407
1838,1379,2651.139
2351,1379,4660.088
211,1380,3014.764
1249,1380,3092.678
1374,1380,3451.662
2085,1380,3473.768
2119,1380,1816.759
2221,1380,97.302
2290,1380,2522.892
3067,1380,671.6
345,1381,3292.45
854,1382,1711.558
3617,1383,2382.467
90,1384,4106.247
2160,1384,737.529
930,1385,1107.671
1199,1385,211.568
2102,1385,1257.326
7,1386,2422.035
344,1386,2380.052
711,1386,4247.923
942,1386,1152.7
1590,1386,1773.082
1937,1386,2584.726
2462,1386,4112.68
2719,1386,1758.962
3938,1386,3152.261
148,1387,160.517
1500,1387,757.724
2036,1387,129.236
2766,1387,4514.957
3468,1387,1486.45
1378,1388,643.483
1420,1388,1569.391
1996,1388,1793.355
2002,1388,23.635
338,1389,4303.446
3828,1389,3977.54
115,1390,1376.905
2969,1390,2391.027
1178,1391,10.773
1462,1391,3897.256
2984,1391,4921.53
3865,1391,4275.128
47,1392,3437.837
357,1392,455.639
362,1392,3753.429
2469,1392,515.997
1165,1393,3994.158
1193,1393,492.619
2216,1393,1615.293
1156,1394,1699.709
1676,1394,45.069
238,1395,1588.679
2723,1395,3896.594
2962,1395,3299.738
1651,1396,2144.839
2959,1396,1422.443
3819,1396,1023.717
16,1397,1170.315
119,1397,2035.211
407,1397,4975.673
449,1397,3720.102
687,1397,4664.414
1914,1397,1643.139
3005,1397,1100.364
3109,1397,3366.919
3516,1397,4064.856
3724,1397,3541.051
642,1398,4207.115
1603,1398,3834.79
2317,1398,200.247
3275,1398,4638.551
3360,1398,2794.192
350,1399,4432.778
359,1399,1060.873
438,1399,3615.857
1661,1399,2886.315
2301,1399,4484.515
2619,1399,1207.78
2013,1400,1509.767
2187,1400,4053.291
2289,1400,4295.022
2845,1400,2512.764
3147,1400,2251.779
186,1401,1919.794
1643,1401,3891.533
1127,1402,1733.675
3619,1402,4864.353
3620,1402,3254.89
773,1403,1749.255
1083,1403,4295.069
2442,1403,172.491
163,1404,2255.77
337,1404,2135.22
3401,1404,435.471
3924,1404,4204.598
1370,1405,2523.304
2057,1405,534.482
3164,1405,2263.593
3428,1405,1277.328
3437,1405,1977.089
111,1406,1713.641
265,1406,665.619
1658,1406,3356.23
1824,1406,1102.365
813,1407,1826.423
1044,1407,148.965
2166,1407,3733.094
2579,1407,3139.595
2968,1407,547.412
3925,1407,3188.265
3931,1407,3408.708
790,1408,1836.41
1661,1408,2671.38
1686,1408,2540.555
2900,1408,1627.472
2948,1408,3783.462
3221,1409,1429.017
3282,1409,1605.58
3674,1409,3655.467
923,1410,3145.2
1477,1410,3397.592
1882,1410,3013.578
912,1411,1095.862
1151,1411,443.44
1744,1411,2140.799
2028,1411,201.354
2638,1412,4690.404
2733,1412,3823.961
852,1413,4079.848
2210,1413,754.249
2647,1413,2169.412
213,1414,1041.632
355,1414,3147.696
1328,1414,3770.221
1652,1414,476.671
1942,1414,3451.873
2124,1415,971.505
3614,1415,2553.826
3776,1415,1102.217
1943,1416,4683.058
2461,1416,2683.196
2091,1417,51.534
3820,1417,1430.196
3827,1417,3627.393
3939,1417,259.611
1399,1418,4288.033
1771,1418,4491.135
3289,1418,4326.77
3565,1418,4930.736
536,1419,2749.597
1383,1419,3196.304
2346,1419,3935.448
3330,1419,2918.898
992,1420,1913.524
1023,1420,3193.768
1882,1420,2081.391
2190,1420,4870.346
3540,1420,3300.926
2081,1421,1988.926
2165,1421,2798.455
3584,1421,4323.348
724,1422,3063.027
1287,1422,339.43
1442,1422,816.408
2136,1422,4577.133
2594,1422,420.847
3823,1422,2402.808
3942,1422,4074.91
624,1423,4167.802
