id_mision,fecha,hora,id_equipo,id_planeta,completada
2126,2026-05-04,01:31,523,497,None
2127,2024-03-01,20:15,949,1170,False
2128,2025-07-10,06:48,284,998,True
2129,2023-12-22,22:16,458,1145,False
2130,2023-06-20,18:53,843,351,True
2131,2025-01-25,00:47,949,624,True
2132,2025-08-21,05:09,206,76,True
2133,2023-09-18,21:20,896,1113,True
2134,2025-09-27,03:43,976,698,False
2135,2023-01-21,10:11,791,1177,True
2136,2023-09-11,19:22,717,503,True
2137,2025-06-04,03:40,104,79,False
2138,2025-08-26,10:54,500,398,True
2139,2024-10-18,08:33,720,998,False
2140,2024-10-07,03:40,846,418,True
2141,2025-01-24,01:17,456,1102,False
2142,2023-05-13,17:16,251,715,True
2143,2024-01-12,12:11,851,630,False
2144,2024-10-29,17:17,256,870,True
2145,2026-07-31,13:30,848,379,None
2146,2023-10-21,21:35,290,45,True
2147,2023-10-30,00:44,664,1112,True
2148,2025-09-03,18:51,745,587,False
2149,2025-07-13,09:22,708,617,True
2150,2023-04-19,21:03,266,274,False
2151,2023-04-18,04:23,384,1178,True
2152,2026-01-05,01:48,801,658,None
2153,2025-10-29,03:05,629,199,None
2154,2022-11-27,02:11,716,398,True
2155,2026-06-02,05:51,682,1172,None
2156,2025-06-27,14:43,154,474,False
2157,2025-11-09,06:59,826,1084,None
2158,2023-05-05,14:09,145,1107,True
2159,2023-01-02,12:25,885,715,True
2160,2022-11-07,01:11,736,945,False
2161,2025-07-17,01:10,511,1148,True
2162,2025-09-07,17:03,467,294,False
2163,2023-12-09,03:34,54,90,True
2164,2022-10-24,05:11,371,172,False
2165,2025-06-30,22:25,289,150,True
2166,2026-01-23,06:49,460,61,None
2167,2023-05-10,08:40,671,237,True
2168,2023-03-08,15:49,942,756,False
2169,2025-12-05,11:32,561,756,None
2170,2024-03-17,16:47,265,329,False
2171,2024-02-14,10:45,842,354,True
2172,2024-11-20,22:14,576,672,False
2173,2024-12-01,06:56,51,783,True
2174,2026-05-23,21:11,69,790,None
2175,2024-06-02,16:08,839,417,False
2176,2023-05-27,20:33,5,235,True
2177,2024-05-20,05:47,3,497,False
2178,2023-03-11,09:53,377,804,True
2179,2026-06-11,12:18,299,888,None
2180,2025-10-15,14:00,371,381,False
2181,2023-10-03,23:32,6,363,False
2182,2025-09-07,13:09,620,570,True
2183,2023-11-09,15:52,430,1185,True
2184,2026-01-11,15:52,197,350,None
2185,2025-09-21,13:28,781,137,True
2186,2025-07-13,03:19,265,907,True
2187,2025-03-20,00:41,180,727,False
2188,2025-07-15,20:53,19,21,True
2189,2024-07-16,03:33,154,36,True
2190,2023-03-15,23:13,42,72,False
2191,2023-05-08,19:07,504,1195,True
2192,2024-12-23,12:59,378,52,False
2193,2024-06-23,07:09,792,1142,True
2194,2025-05-22,04:58,809,861,True
2195,2023-01-27,19:14,126,1047,True
2196,2022-10-17,01:20,134,544,True
2197,2026-01-09,05:10,982,636,None
2198,2025-12-27,04:51,382,938,None
2199,2024-08-07,08:34,777,1087,False
2200,2025-04-24,04:49,861,624,True
2201,2023-08-31,01:36,745,193,True
2202,2023-01-01,20:16,859,380,True
2203,2023-01-16,01:38,369,944,False
2204,2025-03-04,19:16,318,787,False
2205,2023-07-20,01:31,249,39,True
2206,2025-07-06,20:55,410,227,False
2207,2025-06-12,00:43,590,703,False
2208,2024-11-14,07:12,654,495,False
2209,2023-05-30,08:05,332,113,True
2210,2026-01-20,19:18,180,289,None
2211,2025-08-22,07:22,947,1161,False
2212,2024-07-11,06:49,659,961,False
2213,2024-12-14,03:03,740,1084,True
2214,2024-12-04,13:47,882,1110,False
2215,2025-07-01,11:16,518,129,True
2216,2024-12-07,01:46,559,851,False
2217,2026-02-07,02:09,246,430,None
2218,2024-03-29,02:00,551,869,False
2219,2026-09-16,15:47,950,97,None
2220,2025-01-05,07:30,659,322,False
2221,2025-10-25,07:52,565,1041,None
2222,2025-10-21,20:14,590,307,None
2223,2025-08-29,17:02,876,880,False
2224,2026-04-23,11:53,350,564,None
2225,2024-03-10,09:50,14,145,True
2226,2025-02-09,20:27,948,648,False
2227,2024-01-22,10:06,363,905,True
2228,2023-09-04,13:34,246,863,True
2229,2023-08-13,04:37,970,739,True
2230,2023-08-30,14:09,175,613,False
2231,2023-08-01,02:29,599,789,False
2232,2026-09-16,23:16,91,397,None
2233,2023-10-31,09:08,59,862,False
2234,2025-04-12,08:34,297,1155,True
2235,2026-04-11,03:58,383,1073,None
2236,2024-04-20,04:08,834,906,True
2237,2026-04-07,07:21,369,474,None
2238,2026-09-29,04:09,947,44,None
2239,2026-04-22,00:34,481,124,None
2240,2024-05-11,15:15,493,1052,False
2241,2026-03-01,17:28,779,175,None
2242,2025-03-15,06:29,254,1162,True
2243,2025-05-03,01:47,263,905,True
2244,2025-10-30,19:46,450,305,None
2245,2023-09-01,11:16,336,1165,True
2246,2026-09-05,04:56,466,175,None
2247,2026-07-27,01:13,390,896,None
2248,2025-12-13,21:26,865,434,None
2249,2023-09-18,18:38,328,634,True
2250,2026-04-06,20:03,32,447,None
2251,2026-03-07,14:15,501,1059,None
2252,2022-10-27,09:31,322,605,True
2253,2024-04-12,21:07,619,369,True
2254,2024-02-27,08:09,945,597,False
2255,2022-11-17,18:28,239,828,False
2256,2024-04-19,13:07,30,553,False
2257,2024-01-24,04:06,523,18,True
2258,2025-05-13,12:42,718,1037,False
2259,2026-02-01,07:47,984,283,None
2260,2024-06-26,23:09,648,984,False
2261,2025-02-07,01:08,434,1130,True
2262,2023-11-17,00:59,483,68,False
2263,2024-12-04,11:06,146,776,False
2264,2026-03-29,17:26,949,735,None
2265,2024-05-22,17:25,466,31,True
2266,2024-07-23,07:51,892,1111,False
2267,2024-02-21,09:10,819,168,False
2268,2024-04-25,02:51,697,395,True
2269,2025-03-06,10:38,482,73,False
2270,2026-09-14,20:06,669,884,None
2271,2026-03-17,15:27,513,807,None
2272,2025-01-02,01:02,648,91,True
2273,2026-02-04,13:10,959,644,None
2274,2024-02-23,20:35,286,82,True
2275,2025-07-19,23:50,499,935,False
2276,2026-04-12,20:05,658,830,None
2277,2023-10-18,16:45,266,726,False
2278,2025-03-27,20:43,346,340,False
2279,2023-08-03,18:01,182,888,False
2280,2023-04-02,17:03,128,696,True
2281,2024-07-27,08:02,943,16,True
2282,2025-09-05,01:14,820,33,True
2283,2025-01-01,20:38,714,1014,True
2284,2025-09-19,07:23,77,1075,True
2285,2023-05-19,04:12,678,3,False
2286,2025-09-12,09:32,236,504,True
2287,2025-06-25,00:29,391,594,False
2288,2024-05-12,19:46,434,286,True
2289,2025-05-30,01:56,6,334,False
2290,2024-09-18,12:21,801,576,False
2291,2025-10-11,00:38,416,834,False
2292,2025-07-08,19:53,904,234,False
2293,2026-01-08,14:49,980,488,None
2294,2024-07-17,06:48,554,581,True
2295,2023-08-19,23:05,658,315,True
2296,2023-04-30,10:23,390,1183,False
2297,2025-12-22,12:51,533,108,None
2298,2026-02-21,08:19,673,376,None
2299,2024-01-10,09:04,236,493,False
2300,2023-08-06,08:31,733,938,True
2301,2026-04-27,21:51,440,237,None
2302,2023-03-30,23:39,293,765,False
2303,2024-11-16,07:01,176,298,False
2304,2023-09-05,00:11,299,197,False
2305,2023-07-25,22:53,622,603,False
2306,2025-03-31,23:58,75,885,False
2307,2025-01-12,07:17,355,133,True
2308,2024-07-05,23:26,498,84,False
2309,2023-09-24,21:57,219,1196,True
2310,2023-12-09,09:16,976,1026,False
2311,2023-09-04,15:38,873,992,False
2312,2025-06-15,07:21,178,834,True
2313,2024-01-17,03:09,63,128,False
2314,2024-01-27,14:45,87,241,True
2315,2023-07-03,03:41,260,330,False
2316,2026-07-23,11:37,866,191,None
2317,2025-05-19,19:52,430,744,True
2318,2023-07-21,08:12,481,1009,True
2319,2026-02-23,20:25,252,322,None
2320,2026-01-10,19:53,942,504,None
2321,2023-11-19,20:48,860,746,False
2322,2022-11-01,09:45,183,1049,False
2323,2025-05-23,16:08,175,772,False
2324,2024-02-29,13:49,424,931,False
2325,2026-07-11,07:07,147,718,None
2326,2026-06-22,03:59,631,24,None
2327,2026-08-12,21:28,258,411,None
2328,2024-01-03,20:25,320,1196,False
2329,2025-03-31,06:45,519,794,False
2330,2023-11-30,05:13,924,102,True
2331,2024-12-14,15:41,408,877,True
2332,2026-10-07,07:05,376,851,None
2333,2025-04-05,22:11,697,966,False
2334,2025-04-02,02:54,69,1096,False
2335,2026-04-16,04:22,859,351,None
2336,2023-03-02,18:16,807,9,True
2337,2022-11-27,14:34,60,683,False
2338,2026-06-30,17:24,510,92,None
2339,2025-12-01,12:15,38,404,None
2340,2023-03-23,02:05,958,434,False
2341,2025-04-07,05:38,918,1017,True
2342,2023-02-08,05:54,84,387,False
2343,2024-07-11,08:46,754,70,False
2344,2023-12-04,19:31,88,994,False
2345,2025-01-20,00:03,12,476,True
2346,2026-01-29,21:35,47,440,None
2347,2022-10-24,20:59,146,824,False
2348,2025-04-07,02:46,434,341,True
2349,2024-03-18,00:00,778,850,False
2350,2026-02-16,19:50,804,853,None
2351,2026-10-11,20:42,468,152,None
2352,2025-04-14,22:46,346,904,False
2353,2023-12-31,07:26,372,955,True
2354,2025-06-16,23:58,758,1135,True
2355,2024-06-22,21:34,35,542,True
2356,2025-07-03,03:00,643,823,False
2357,2023-06-05,11:04,778,257,True
2358,2026-08-02,22:15,171,347,None
2359,2024-11-16,07:39,427,678,True
2360,2025-04-15,01:21,722,222,False
2361,2025-06-28,16:25,156,671,True
2362,2026-07-12,21:02,980,120,None
2363,2023-07-26,19:27,41,231,False
2364,2023-03-24,01:07,747,543,True
2365,2025-01-31,20:29,55,304,True
2366,2023-04-19,02:02,616,895,True
2367,2024-07-08,04:00,914,617,False
2368,2023-01-16,16:25,168,660,True
2369,2025-12-08,07:52,855,65,None
2370,2026-05-16,23:28,35,803,None
2371,2025-01-24,05:28,941,307,True
2372,2023-01-22,09:36,246,51,True
2373,2022-12-08,02:32,447,525,False
2374,2024-11-19,07:38,721,105,False
2375,2024-02-21,03:36,667,698,False
2376,2025-07-26,15:37,19,501,True
2377,2025-09-15,07:34,280,602,False
2378,2023-12-09,14:18,371,1167,True
2379,2024-04-10,00:23,533,359,False
2380,2024-02-03,20:32,8,1120,True
2381,2023-04-27,01:47,154,617,True
2382,2025-05-03,11:46,411,1105,True
2383,2023-06-15,15:56,602,1109,True
2384,2026-10-08,12:03,83,1045,None
2385,2023-07-13,12:55,941,272,True
2386,2024-11-09,08:59,189,114,True
2387,2025-01-24,06:43,199,480,False
2388,2025-08-06,09:38,878,322,False
2389,2023-05-15,04:14,404,41,True
2390,2024-05-09,14:58,5,287,False
2391,2023-03-30,09:46,953,660,False
2392,2023-12-20,21:34,219,1105,False
2393,2024-11-25,21:50,749,290,False
2394,2022-11-03,21:23,989,584,True
2395,2023-06-21,01:15,318,1106,True
2396,2024-11-14,13:06,654,408,False
2397,2023-01-15,16:52,907,1114,True
2398,2026-04-08,06:14,679,900,None
2399,2023-11-02,00:57,581,1025,True
2400,2026-01-09,16:51,452,502,None
2401,2024-10-21,04:43,808,488,False
2402,2023-01-25,02:13,837,429,True
2403,2023-03-13,21:27,152,48,False
2404,2025-12-04,04:01,655,944,None
2405,2022-11-12,22:09,429,66,True
2406,2025-07-30,23:05,697,1025,True
2407,2023-11-26,03:19,666,205,True
2408,2024-12-02,05:32,244,821,False
2409,2025-08-17,06:18,612,188,False
2410,2023-01-24,14:44,353,52,False
2411,2025-10-25,02:14,651,650,None
2412,2024-05-10,20:01,879,5,False
2413,2025-07-18,15:27,765,54,False
2414,2023-04-15,20:17,948,165,True
2415,2023-07-30,18:52,839,919,False
2416,2025-09-01,05:15,99,1066,False
2417,2024-12-02,12:15,970,1175,True
2418,2024-03-12,08:48,910,1122,False
2419,2026-07-28,07:28,870,683,None
2420,2025-12-26,01:20,106,562,None
2421,2023-08-09,13:43,346,1021,False
2422,2022-12-25,04:02,238,923,False
2423,2024-01-13,04:44,331,1124,True
2424,2025-02-25,09:44,643,200,False
2425,2023-09-14,11:50,111,921,True
2426,2025-07-19,11:30,309,263,False
2427,2025-11-13,00:32,114,379,None
2428,2024-11-16,04:04,877,1049,False
2429,2025-04-15,10:21,754,577,False
2430,2025-05-08,04:56,445,582,False
2431,2024-11-01,11:42,628,1157,False
2432,2025-04-14,03:24,525,334,False
2433,2026-01-15,14:33,928,509,None
2434,2024-05-30,02:27,565,20,False
2435,2025-05-29,01:16,399,1136,False
2436,2025-06-28,11:09,852,303,True
2437,2023-01-16,09:33,489,959,False
2438,2026-03-01,05:24,960,111,None
2439,2023-11-25,10:36,949,20,False
2440,2023-08-22,17:03,987,866,True
2441,2024-12-06,05:56,156,795,True
2442,2024-03-29,16:14,416,311,True
2443,2023-11-28,00:17,197,1127,False
2444,2025-07-17,04:29,417,424,False
2445,2025-12-30,16:12,721,222,None
2446,2025-10-17,13:29,671,478,None
2447,2024-08-16,16:51,704,280,False
2448,2023-08-06,03:54,753,297,False
2449,2023-09-20,01:43,294,1063,False
2450,2025-07-28,07:54,517,1159,True
2451,2025-11-10,06:18,477,831,None
2452,2024-05-17,12:29,741,1006,False
2453,2026-02-09,09:00,703,1053,None
2454,2025-12-17,04:04,950,1061,None
2455,2026-03-13,08:49,93,778,None
2456,2024-11-17,15:02,940,537,False
2457,2022-11-09,07:34,960,532,True
2458,2024-06-08,13:06,483,609,True
2459,2024-01-02,18:23,901,1164,True
2460,2022-11-11,15:18,779,171,True
2461,2022-12-23,16:49,570,953,False
2462,2026-01-18,03:54,986,167,None
2463,2023-04-15,17:33,842,199,True
2464,2025-05-17,17:26,874,1065,False
2465,2026-01-09,04:37,845,478,None
2466,2024-02-17,21:54,109,120,False
2467,2026-01-20,04:44,829,887,None
2468,2025-05-24,19:29,765,239,True
2469,2025-04-29,03:00,565,583,False
2470,2026-07-02,21:05,495,930,None
2471,2025-06-10,12:40,958,247,False
2472,2026-02-01,01:00,955,283,None
2473,2026-07-30,11:41,185,180,None
2474,2022-12-12,18:18,99,534,False
2475,2024-01-28,10:24,482,519,True
2476,2024-02-29,00:26,611,387,False
2477,2025-03-06,19:42,892,728,True
2478,2026-06-07,09:48,356,519,None
2479,2024-04-25,00:08,829,114,False
2480,2026-03-16,18:25,977,1027,None
2481,2024-03-31,05:40,517,701,False
2482,2025-08-06,06:33,818,452,True
2483,2023-09-30,21:11,955,952,False
2484,2024-06-13,19:49,566,558,False
2485,2023-01-09,10:44,52,878,False
2486,2025-10-30,10:36,131,926,None
2487,2023-08-13,06:18,167,781,False
2488,2024-08-02,20:26,185,500,False
2489,2026-08-16,09:07,313,862,None
2490,2024-03-13,04:33,317,590,True
2491,2023-07-28,06:35,376,1102,False
2492,2023-11-27,21:43,44,17,True
2493,2024-10-15,15:11,366,347,False
2494,2024-08-22,12:03,306,506,False
2495,2025-01-16,23:37,142,445,True
2496,2024-12-08,07:14,426,361,True
2497,2024-07-29,22:56,601,275,False
2498,2023-07-09,05:51,140,747,False
2499,2025-08-21,01:59,353,420,False
2500,2025-10-08,05:39,146,105,False
2501,2024-05-04,13:01,388,616,True
2502,2025-07-02,09:18,85,763,True
2503,2023-11-10,23:09,168,169,True
2504,2024-03-28,17:15,314,378,True
2505,2025-04-22,04:01,637,854,False
2506,2026-05-12,23:55,703,865,None
2507,2025-07-31,22:35,364,434,False
2508,2024-04-17,07:46,958,1015,True
2509,2024-03-13,18:36,857,218,True
2510,2025-09-13,06:32,471,754,True
2511,2025-06-28,22:01,235,872,True
2512,2022-11-04,14:35,900,794,True
2513,2023-03-27,11:44,354,827,False
2514,2026-01-05,19:51,709,147,None
2515,2023-07-12,08:53,788,98,True
2516,2024-01-02,11:14,929,800,False
2517,2023-11-03,19:46,806,730,False
2518,2024-01-31,12:52,296,885,False
2519,2026-09-20,01:53,697,357,None
2520,2024-11-17,02:25,468,630,False
2521,2026-09-21,10:25,114,841,None
2522,2024-10-28,13:06,545,244,False
2523,2023-11-04,06:17,561,126,True
2524,2025-06-18,21:50,761,1150,False
2525,2023-03-05,13:27,543,172,True
2526,2023-05-08,02:49,925,1130,True
2527,2024-04-05,17:13,725,586,False
2528,2023-11-27,06:23,147,601,False
2529,2022-12-18,17:13,876,639,True
2530,2025-12-07,14:36,563,849,None
2531,2022-11-07,00:51,106,242,True
2532,2025-09-20,23:23,379,572,False
2533,2026-08-25,11:34,1,76,None
2534,2025-09-06,08:35,817,51,True
2535,2026-06-20,03:32,878,680,None
2536,2024-12-02,12:02,806,1160,False
2537,2025-10-16,03:30,718,505,True
2538,2024-07-10,22:35,769,709,False
2539,2025-11-13,05:19,464,171,None
2540,2025-05-23,12:23,240,310,False
2541,2026-08-09,22:10,974,184,None
2542,2024-06-29,21:33,506,873,True
2543,2025-12-17,13:33,362,401,None
2544,2026-08-23,15:35,898,826,None
2545,2022-11-02,08:32,658,191,False
2546,2023-05-24,22:58,822,730,True
2547,2023-02-01,15:48,218,637,False
2548,2023-07-08,01:50,980,212,True
2549,2025-02-01,19:24,226,759,True
2550,2024-02-18,14:05,679,61,False
2551,2024-01-13,05:11,186,902,False
2552,2024-01-12,05:58,934,624,False
2553,2026-05-13,21:23,841,399,None
2554,2025-01-14,00:40,489,908,True
2555,2023-01-24,09:51,454,437,True
2556,2026-01-01,20:51,276,203,None
2557,2026-01-05,19:01,538,41,None
2558,2023-08-19,02:19,210,231,True
2559,2025-02-10,05:04,778,1095,True
2560,2024-07-14,16:53,691,512,True
2561,2023-01-07,00:54,612,873,False
2562,2025-11-19,01:40,977,1113,None
2563,2025-12-08,19:44,510,352,None
2564,2026-06-11,02:29,602,114,None
2565,2024-11-17,00:18,314,61,False
2566,2024-10-27,13:38,849,1004,True
2567,2022-11-18,16:38,279,505,False
2568,2024-11-21,20:52,636,545,False
2569,2025-10-25,14:51,184,573,None
2570,2025-01-09,16:45,980,1159,False
2571,2025-05-29,09:55,246,276,True
2572,2023-01-16,20:43,634,285,True
2573,2025-05-16,07:56,792,164,True
2574,2024-11-17,18:44,811,421,True
2575,2023-12-15,00:05,285,841,True
2576,2022-10-21,09:51,793,224,True
2577,2026-08-24,08:53,826,295,None
2578,2026-04-13,23:01,900,282,None
2579,2025-09-08,15:12,350,911,True
2580,2024-11-06,15:04,243,501,True
2581,2023-01-30,15:47,365,600,True
2582,2022-12-11,09:37,131,442,False
2583,2026-07-01,11:28,182,1118,None
2584,2023-12-06,16:56,537,78,False
2585,2023-05-30,00:10,795,985,True
2586,2026-01-15,22:32,752,845,None
2587,2026-04-10,00:45,396,503,None
2588,2024-02-17,12:33,189,12,True
2589,2023-11-13,23:44,156,892,False
2590,2026-07-09,05:49,224,736,None
2591,2023-06-09,10:52,898,1104,False
2592,2023-11-18,15:50,180,891,True
2593,2026-07-02,11:40,864,406,None
2594,2024-03-09,11:52,812,588,True
2595,2025-11-14,21:45,805,248,None
2596,2024-12-11,22:37,666,755,False
2597,2023-04-24,10:34,533,694,True
2598,2025-07-05,22:58,952,694,False
2599,2025-10-28,10:32,770,681,None
2600,2023-07-23,03:58,898,386,False
2601,2026-01-23,07:05,599,493,None
2602,2024-06-15,20:40,96,935,True
2603,2024-01-31,11:03,849,60,True
2604,2024-12-12,14:51,98,714,False
2605,2024-06-25,20:59,707,355,False
2606,2025-06-04,18:54,395,91,True
2607,2025-06-21,14:16,3,52,False
2608,2025-09-11,06:34,645,1149,False
2609,2024-09-25,02:34,976,70,False
2610,2026-09-04,16:39,354,633,None
2611,2023-04-29,22:12,806,934,True
2612,2025-02-03,17:53,352,1029,True
2613,2026-05-22,10:04,550,648,None
2614,2024-03-02,15:59,442,552,False
2615,2025-10-13,04:21,637,110,True
2616,2026-07-02,07:03,104,208,None
2617,2023-01-18,16:16,375,1027,True
2618,2026-09-07,17:23,738,241,None
2619,2026-10-10,22:03,451,27,None
2620,2025-06-21,10:03,835,1061,True
2621,2025-12-23,16:08,482,85,None
2622,2022-12-21,05:00,685,536,True
2623,2025-11-16,05:59,383,973,None
2624,2025-07-28,09:16,852,375,True
2625,2024-12-23,03:00,103,838,True
2626,2023-04-05,13:35,965,385,True
2627,2023-03-04,15:39,685,668,False
2628,2025-01-14,05:54,500,124,True
2629,2026-04-12,12:58,385,377,None
2630,2025-04-09,07:13,233,1063,True
2631,2025-02-03,21:22,285,653,True
2632,2025-04-03,14:04,877,927,True
2633,2026-01-25,02:02,169,351,None
2634,2026-06-01,19:00,35,133,None
2635,2026-04-06,20:04,450,485,None
2636,2024-10-12,05:18,354,1080,False
2637,2022-11-08,18:36,789,645,False
2638,2023-10-22,07:42,717,1181,True
2639,2023-11-16,06:50,972,610,True
2640,2025-12-01,22:31,315,505,None
2641,2024-05-29,17:23,967,782,False
2642,2025-12-13,19:35,492,999,None
2643,2025-10-22,11:11,106,1173,None
2644,2026-04-03,03:26,393,1064,None
2645,2024-04-30,22:46,237,931,True
2646,2026-05-30,03:48,809,488,None
2647,2023-03-20,21:55,408,1084,False
2648,2024-09-23,03:48,129,724,False
2649,2026-08-08,11:41,587,814,None
2650,2025-09-03,00:35,781,629,True
2651,2024-08-16,19:03,846,684,False
2652,2024-04-10,18:18,958,1131,False
2653,2025-01-04,14:46,849,385,False
2654,2023-09-22,17:21,816,292,True
2655,2023-11-13,09:55,2,1045,False
2656,2026-10-08,17:00,160,768,None
2657,2023-10-13,20:17,756,594,False
2658,2023-07-01,21:07,851,232,False
2659,2023-08-08,12:30,739,342,False
2660,2024-08-15,14:40,859,565,False
2661,2026-04-22,11:04,192,1125,None
2662,2024-11-20,13:05,567,339,True
2663,2026-10-16,22:48,380,7,None
2664,2024-09-05,11:37,615,770,False
2665,2023-01-18,06:20,942,1075,True
2666,2026-03-12,00:22,596,439,None
2667,2025-10-22,17:04,201,1119,None
2668,2026-08-18,16:36,544,924,None
2669,2024-08-26,11:11,283,208,True
2670,2023-05-24,02:09,761,452,True
2671,2023-04-27,09:38,830,432,True
2672,2025-08-29,19:19,717,1150,False
2673,2025-07-10,19:29,396,477,False
2674,2024-12-15,21:48,745,1075,True
2675,2026-01-29,01:40,854,717,None
2676,2025-08-26,01:02,27,216,True
2677,2024-03-26,05:29,735,27,False
2678,2023-07-09,17:41,389,108,True
2679,2023-05-11,01:08,995,440,False
2680,2025-06-12,14:56,836,19,True
2681,2024-01-10,17:18,538,33,False
2682,2022-12-02,04:10,71,90,True
2683,2023-05-10,16:58,533,585,True
2684,2023-10-22,14:47,963,354,True
2685,2024-07-26,13:25,800,579,False
2686,2024-10-18,07:38,8,970,True
2687,2023-09-24,23:05,622,375,True
2688,2026-01-26,11:18,264,946,None
2689,2023-05-13,14:53,287,383,True
2690,2026-04-21,09:59,119,1059,None
2691,2025-04-25,20:54,206,893,False
2692,2025-03-26,05:00,726,836,True
2693,2026-03-31,18:25,402,939,None
2694,2024-11-25,07:03,820,774,False
2695,2026-05-29,23:08,377,43,None
2696,2026-03-12,20:49,297,811,None
2697,2025-11-09,19:20,934,1025,None
2698,2023-07-07,13:07,401,698,True
2699,2026-07-09,06:25,14,233,None
2700,2023-05-27,17:53,727,981,False
2701,2025-11-04,18:40,166,674,None
2702,2023-04-27,13:30,437,529,False
2703,2024-09-11,20:22,118,454,False
2704,2023-12-01,15:36,275,813,False
2705,2024-01-02,10:00,989,1002,False
2706,2026-04-22,05:48,446,1006,None
2707,2024-11-01,06:25,936,1122,True
2708,2022-12-15,22:01,230,76,True
2709,2024-09-10,13:45,178,220,True
2710,2024-03-15,09:34,995,645,True
2711,2023-01-23,09:50,731,816,True
2712,2023-10-18,22:25,210,609,True
2713,2022-10-20,09:50,186,681,False
2714,2022-11-28,13:50,892,634,True
2715,2026-06-24,01:02,47,146,None
2716,2026-04-07,09:41,693,860,None
2717,2026-07-04,14:06,286,426,None
2718,2024-09-28,15:58,363,961,True
2719,2026-05-27,01:39,719,77,None
2720,2023-09-26,01:46,154,597,False
2721,2023-10-15,21:02,418,729,True
2722,2023-09-29,12:07,582,33,True
2723,2026-10-13,03:12,546,152,None
2724,2023-01-01,18:35,801,1189,False
2725,2024-04-04,16:40,731,282,True
2726,2024-10-21,19:36,672,1087,False
2727,2026-06-18,23:55,666,900,None
2728,2024-07-31,15:37,5,85,False
2729,2026-03-24,13:32,760,215,None
2730,2023-05-05,19:06,965,724,False
2731,2026-02-11,21:04,173,1137,None
2732,2026-05-06,05:54,697,693,None
2733,2024-01-09,06:30,739,1134,True
2734,2025-09-01,07:57,663,679,True
2735,2025-10-27,17:30,909,461,None
2736,2026-04-21,06:18,586,708,None
2737,2024-05-10,14:07,632,454,False
2738,2025-10-17,19:52,494,779,None
2739,2026-10-08,05:05,309,627,None
2740,2024-10-06,03:11,334,1088,True
2741,2026-06-28,04:11,365,1030,None
2742,2024-09-28,16:13,528,237,True
2743,2025-04-27,23:22,185,1011,True
2744,2023-10-31,03:45,164,321,False
2745,2023-05-31,07:17,432,94,True
2746,2025-09-19,15:47,81,425,False
2747,2023-03-18,09:28,24,276,True
2748,2023-10-11,05:34,25,1123,True
2749,2026-05-09,04:57,209,225,None
2750,2025-12-02,08:51,21,201,None
2751,2024-07-02,18:21,62,341,True
2752,2023-02-10,19:38,843,699,True
2753,2024-12-28,05:52,161,30,False
2754,2025-09-11,23:12,256,7,False
2755,2023-06-28,12:37,162,303,False
2756,2025-09-26,01:20,12,553,False
2757,2025-01-09,12:50,923,230,True
2758,2024-07-21,18:32,948,725,False
2759,2024-05-30,07:47,807,815,False
2760,2025-08-04,03:57,429,983,True
2761,2025-01-28,17:16,670,274,False
2762,2026-03-13,07:24,622,98,None
2763,2022-11-15,06:22,556,1002,True
2764,2025-11-04,03:50,543,157,None
2765,2023-09-21,09:15,830,597,False
2766,2025-09-04,09:20,3,552,True
2767,2026-06-29,06:40,669,393,None
2768,2023-08-14,18:23,995,564,True
2769,2023-11-29,15:58,814,1177,False
2770,2023-10-30,03:52,541,396,False
2771,2025-11-19,02:07,71,990,None
2772,2024-08-29,07:30,769,306,False
2773,2023-07-18,04:28,490,1172,True
2774,2023-01-07,00:49,633,355,False
2775,2023-08-10,10:46,717,571,True
2776,2023-11-05,20:27,493,49,False
2777,2026-06-07,22:54,165,308,None
2778,2025-08-14,13:31,205,517,True
2779,2026-06-14,15:43,628,381,None
2780,2025-12-10,00:06,282,530,None
2781,2025-12-10,06:20,577,32,None
2782,2025-05-02,15:36,838,30,False
2783,2024-10-05,03:02,341,1070,True
2784,2024-09-08,06:45,632,1052,False
2785,2023-07-21,12:06,63,911,False
2786,2022-12-17,11:58,498,898,False
2787,2023-01-31,09:22,302,1116,False
2788,2026-08-14,05:16,467,814,None
2789,2025-09-10,11:48,353,648,False
2790,2026-02-13,16:14,444,1188,None
2791,2026-06-26,08:36,237,24,None
2792,2026-02-12,01:36,749,904,None
2793,2024-01-11,04:52,555,1163,False
2794,2024-08-15,12:50,898,583,True
2795,2022-12-17,15:35,363,824,True
2796,2025-10-15,14:26,402,798,False
2797,2026-01-22,14:53,285,1055,None
2798,2023-05-27,11:04,759,319,True
2799,2025-01-25,15:38,336,38,True
2800,2023-10-19,14:13,247,552,True
2801,2023-02-07,12:08,991,814,False
2802,2023-12-19,16:37,38,1170,True
2803,2024-11-28,09:43,665,627,False
2804,2025-10-15,08:59,206,386,True
2805,2026-07-12,21:49,462,1138,None
2806,2026-06-14,17:08,854,110,None
2807,2023-03-13,22:08,361,621,True
2808,2026-02-07,00:06,714,13,None
2809,2025-09-13,22:13,817,440,True
2810,2025-10-17,17:21,360,1123,None
2811,2025-07-08,11:20,426,500,True
2812,2022-12-07,15:18,612,38,False
2813,2025-07-27,23:26,351,927,False
2814,2023-07-06,18:02,456,155,False
2815,2023-09-19,05:09,687,562,False
2816,2023-03-11,19:05,499,346,False
2817,2026-04-26,07:06,208,213,None
