id_planeta,id_mineral,cantidad_disponible,pureza
892,319,308313.531,0.813
892,1420,609937.074,0.694
892,1864,847699.564,0.499
893,1284,388709.063,0.591
893,859,327825.059,0.282
893,766,625935.971,0.918
893,1921,893917.097,0.894
893,1234,890917.862,0.615
893,442,965612.63,0.28
894,959,591452.858,0.221
894,455,802519.884,0.859
894,1280,273419.063,0.489
894,1318,54832.258,0.98
894,502,776547.857,0.255
894,1408,310350.969,0.968
895,860,236258.993,0.456
895,989,819540.829,0.79
895,21,184384.988,0.443
895,142,278696.648,0.894
896,252,757768.672,0.558
896,1138,752708.805,0.35
896,1740,655362.798,0.838
896,1997,402183.822,0.599
896,19,106773.674,0.207
896,487,694789.485,0.343
897,1191,487053.018,0.25
897,1020,501525.165,0.973
897,521,185782.437,0.766
897,403,480273.536,0.792
898,922,245694.179,0.303
899,1049,62894.505,0.642
899,204,574072.138,0.627
900,84,920876.996,0.394
901,1211,663762.151,0.971
901,1296,54384.756,0.309
901,250,351076.594,0.811
901,1812,543223.995,0.315
901,1946,92095.6,0.301
902,126,685051.147,0.612
902,55,274671.627,0.938
903,1753,299271.263,0.276
903,1271,622789.448,0.752
904,1921,150266.158,0.462
904,630,643770.39,0.75
904,508,327427.961,0.805
904,1218,83589.448,0.428
904,372,344937.848,0.85
905,229,350028.474,0.789
906,1976,864675.519,0.558
906,648,400061.706,0.953
906,154,765044.253,0.818
907,1790,720741.475,0.47
907,963,403164.032,0.083
907,1327,634059.836,0.766
908,584,939278.471,0.19
909,1693,667668.939,0.306
909,1720,416869.359,0.105
909,195,665766.297,0.36
909,298,114508.363,0.41
909,702,207017.382,0.561
909,1788,952367.693,0.47
910,1056,103247.345,0.945
910,345,10888.35,0.945
910,1995,712765.26,0.513
910,1651,831939.235,0.344
910,323,229159.869,0.313
911,1241,741844.628,0.502
911,233,859437.579,0.122
911,1099,956590.265,0.14
911,1374,324218.163,0.288
911,995,260389.461,0.758
912,588,670929.438,0.783
912,1285,915751.102,0.815
912,1727,635391.037,0.402
912,1754,299640.05,0.528
912,1336,509051.853,0.889
912,881,680241.223,0.747
913,1129,411240.115,0.571
913,580,806218.282,0.338
913,1025,594223.603,0.086
913,1166,754469.723,0.296
914,1019,710838.73,0.311
914,736,741415.784,0.388
915,916,787420.267,0.145
916,1933,557042.165,0.308
916,238,346299.5,0.556
916,1094,84308.268,0.846
916,951,63584.75,0.077
916,507,913824.079,0.81
917,1395,992068.354,0.587
917,655,272321.423,0.889
917,1069,382034.895,0.588
918,1570,599632.765,0.837
918,1205,682523.102,0.477
918,887,793153.34,0.821
918,888,98961.949,0.509
918,1387,812418.275,0.756
918,1832,476217.876,0.638
919,1482,228874.677,0.15
919,796,182925.961,0.231
919,27,730677.642,0.276
919,1343,255843.869,0.56
920,807,324114.149,0.318
920,1600,258770.549,0.83
920,875,836767.34,0.74
920,78,801967.54,0.541
920,753,165882.629,0.579
921,748,453083.748,0.48
921,883,462587.474,0.065
921,1901,95687.422,0.583
922,1671,757272.709,0.386
922,1713,308986.04,0.079
922,1447,337716.262,0.912
922,1532,431333.264,0.833
923,1293,321776.356,0.351
923,355,942732.442,0.583
923,1505,397504.812,0.22
923,798,575308.072,0.367
923,273,275902.886,0.59
924,606,805640.019,0.876
924,1465,174303.491,0.151
924,1608,46644.522,0.457
924,1401,98771.293,0.271
924,1159,487003.357,0.771
924,117,268059.27,0.75
925,1314,958177.485,0.79
925,952,696514.38,0.489
925,708,802877.359,0.651
925,719,201581.832,0.214
925,228,735675.054,0.63
925,1351,740853.937,0.758
926,841,93055.14,0.159
926,1612,464761.454,0.139
926,1518,801735.203,0.831
926,1909,965993.29,0.604
926,1355,820451.568,0.717
927,406,681387.478,0.291
927,429,629781.507,0.327
927,1611,856542.545,0.647
928,1545,474679.062,0.811
929,1444,290659.003,0.329
929,1541,914946.042,0.684
930,1575,488456.917,0.398
930,1745,361571.282,0.855
930,1418,162575.012,0.571
931,625,921224.707,0.641
932,468,215020.892,0.145
932,542,976245.435,0.132
932,1048,438938.298,0.361
932,525,280415.866,0.631
932,938,786677.366,0.147
932,1095,36455.667,0.654
933,1059,178362.142,0.682
934,1551,700997.837,0.778
934,1661,708229.231,0.26
935,1274,900461.223,0.977
935,1031,229934.736,0.233
935,912,205151.71,0.73
935,1036,966002.757,0.172
935,1013,832165.385,0.287
936,1773,431079.313,0.609
936,1488,908932.13,0.174
936,1460,715594.972,0.596
937,1137,210531.219,0.45
937,1781,344571.374,0.086
937,1403,699229.932,0.386
937,111,853882.048,0.867
937,416,227558.418,0.966
938,1948,252133.211,0.197
938,503,397236.77,0.926
938,1065,211088.428,0.643
938,1467,493214.072,0.715
939,31,709388.194,0.163
940,1951,319490.848,0.358
940,125,590182.326,0.438
941,817,876150.928,0.504
941,1645,930250.355,0.645
941,1762,964988.852,0.907
941,1161,427422.082,0.981
941,637,624189.581,0.533
942,881,261025.644,0.914
942,764,155157.577,0.393
942,1356,53333.298,0.307
943,1683,543306.464,0.101
943,1203,520283.154,0.646
943,435,135577.512,0.9
943,1740,972253.636,0.525
944,1037,702582.805,0.876
944,983,471968.114,0.397
944,1940,937155.48,0.662
945,936,434575.807,0.273
945,1839,871056.807,0.638
945,1674,725429.332,0.118
945,1867,747951.735,0.584
945,233,543256.553,0.237
946,1405,526204.596,0.075
947,960,415592.323,0.74
947,543,388289.355,0.086
947,1074,686880.457,0.688
947,1084,685593.183,0.826
947,458,46662.811,0.961
947,1747,54198.781,0.626
948,1825,954263.078,0.356
948,116,24263.589,0.531
948,1481,942965.5,0.477
949,201,546821.922,0.401
949,929,463600.239,0.585
949,44,344227.778,0.377
949,1126,418192.34,0.379
950,1290,640870.563,0.169
950,1249,419660.576,0.078
951,303,975475.691,0.483
951,1037,466522.998,0.76
951,1772,515695.385,0.561
951,910,535441.852,0.597
952,1767,148406.476,0.421
953,1947,449468.424,0.527
954,1696,419751.5,0.45
954,205,736704.143,0.875
955,1835,97350.768,0.973
955,779,760156.49,0.473
955,1491,706040.886,0.224
955,624,643483.377,0.804
956,1891,902362.382,0.094
957,6,721584.592,0.486
958,937,410877.752,0.755
958,668,541861.92,0.643
959,425,442681.556,0.948
959,787,68767.063,0.79
959,1773,100672.063,0.207
960,1476,414742.571,0.082
961,1396,370617.513,0.305
961,1098,598894.349,0.431
962,944,698145.982,0.311
962,1156,871558.302,0.805
962,1629,226344.161,0.802
963,789,414110.462,0.067
963,885,400609.195,0.405
964,370,436040.556,0.542
964,732,429241.618,0.686
964,1975,736938.045,0.063
964,55,595545.042,0.36
965,1594,596181.542,0.13
965,22,153141.487,0.699
965,498,428649.941,0.315
965,9,609909.838,0.158
966,1940,188220.471,0.372
966,477,593011.144,0.512
967,1010,213762.362,0.387
968,1523,56167.586,0.507
968,1071,317093.269,0.277
969,869,218715.965,0.707
969,650,439549.725,0.376
969,1867,218851.047,0.69
969,1607,39677.528,0.265
969,570,68208.205,0.201
969,1799,832401.03,0.255
970,651,616575.995,0.164
970,1635,103960.765,0.302
970,1542,376150.292,0.578
970,1805,992788.404,0.532
970,1808,9167.517,0.174
971,1881,583384.275,0.833
971,197,195487.49,0.23
971,137,335625.874,0.627
971,1487,79022.075,0.892
972,276,343440.812,0.625
972,1712,255818.258,0.385
972,1929,828804.937,0.437
973,652,652651.77,0.563
973,1031,494541.718,0.974
973,1574,103357.904,0.887
973,1662,991722.627,0.974
974,538,732321.933,0.48
974,1521,792135.128,0.956
974,1246,186277.56,0.918
974,1844,813392.288,0.827
974,1498,407462.163,0.545
974,445,148861.063,0.815
975,948,182030.089,0.114
975,1131,491410.219,0.071
975,1833,539118.616,0.348
975,153,475203.502,0.334
976,642,939014.915,0.809
976,1753,444554.762,0.809
976,1120,174894.569,0.692
976,436,695019.36,0.792
976,1082,36161.196,0.294
977,780,266219.059,0.907
977,624,303131.313,0.762
977,728,650131.88,0.574
977,976,893090.398,0.677
977,927,373710.79,0.052
978,1261,963488.637,0.252
978,101,592048.683,0.609
978,618,411270.442,0.31
978,1199,345408.355,0.935
978,1612,81463.83,0.481
978,1957,839391.021,0.179
979,374,775499.903,0.467
979,1184,773307.991,0.936
979,1354,526614.601,0.44
979,1962,446446.499,0.717
979,1396,714058.428,0.213
980,1651,871769.01,0.083
980,547,582374.419,0.768
980,373,720389.709,0.098
980,1001,582475.418,0.878
980,1717,458119.918,0.62
981,399,489332.968,0.281
981,1504,894690.728,0.874
981,1577,674548.511,0.154
981,1429,607274.494,0.614
982,1602,958940.655,0.185
982,1792,689920.331,0.803
982,770,740280.594,0.514
982,621,495146.727,0.135
983,1680,686039.333,0.29
984,501,926850.219,0.623
984,1791,841760.831,0.768
985,1994,914821.943,0.52
985,1667,405527.74,0.314
986,1021,482889.093,0.519
986,457,527896.65,0.301
986,1877,618409.053,0.092
987,1463,339260.021,0.107
987,577,689336.689,0.533
987,14,62716.85,0.912
987,1125,890199.069,0.184
987,660,975009.292,0.381
988,716,617770.813,0.77
988,219,165829.992,0.153
988,1803,514184.526,0.074
988,1945,853425.989,0.912
988,1231,957734.162,0.625
989,1054,675174.439,0.469
990,363,169144.576,0.709
991,796,391481.902,0.709
991,1414,985835.247,0.898
991,1011,221902.675,0.489
991,85,723257.207,0.203
991,1770,202722.552,0.944
992,1010,180032.666,0.315
992,1047,894671.824,0.071
992,386,928048.252,0.262
992,1641,630477.426,0.989
993,181,330598.66,0.851
993,1743,383181.86,0.703
993,754,782587.145,0.153
993,706,660096.581,0.67
993,1847,539765.238,0.797
993,355,32933.403,0.07
994,1629,696336.139,0.114
994,964,50003.192,0.876
994,616,20870.659,0.428
994,469,24556.841,0.614
995,627,738460.889,0.922
995,1982,291997.318,0.595
996,291,108054.474,0.703
996,1268,317970.766,0.428
996,1593,993685.089,0.795
996,545,928375.84,0.798
996,264,734654.417,0.521
996,111,529984.532,0.615
997,1636,588014.8,0.628
997,821,979688.096,0.125
997,729,802634.715,0.557
997,1791,305311.878,0.829
997,1805,708307.51,0.212
998,248,899689.899,0.727
998,1484,626073.211,0.48
998,102,826486.138,0.586
998,629,828216.236,0.728
999,958,559273.966,0.331
999,879,87940.306,0.385
999,1152,669680.083,0.786
999,597,140643.344,0.729
1000,1019,245388.823,0.378
1000,543,124496.551,0.628
1000,307,545379.753,0.985
1000,1788,774259.894,0.275
1000,1592,198626.978,0.885
1000,1260,459683.935,0.866
1001,1802,98124.239,0.447
1001,47,296888.56,0.085
1001,1955,994560.603,0.907
1002,369,198283.673,0.596
1002,631,610725.093,0.531
1002,915,283843.4,0.764
1003,1062,3510.78,0.558
1003,1644,486755.818,0.385
1003,557,143538.353,0.332
1003,732,931458.562,0.924
1003,1965,81864.025,0.356
1004,1909,198368.254,0.7
1004,999,723777.983,0.799
1004,697,161135.807,0.222
1005,1805,851018.831,0.153
1005,916,460366.765,0.808
1005,4,47696.872,0.087
1005,524,451392.832,0.934
1005,387,329609.932,0.875
1005,1188,781352.6,0.409
1006,1260,179789.089,0.099
1006,110,880742.148,0.923
1006,1888,122315.862,0.494
1007,866,606705.645,0.355
1007,1270,881920.17,0.693
1007,589,147606.234,0.77
1007,1764,403382.609,0.473
1007,1555,734348.185,0.938
1008,1540,731934.719,0.549
1008,1912,62093.741,0.306
1009,249,193768.201,0.588
1009,668,153881.623,0.862
1009,477,194342.215,0.722
1010,1782,73803.275,0.418
1010,1992,928283.537,0.51
1010,1404,355268.389,0.638
1010,1871,646384.674,0.888
1010,409,755192.773,0.253
1010,1246,135062.229,0.441
1011,1782,304225.39,0.699
1011,31,201237.701,0.108
1011,1713,835161.441,0.77
1012,340,438825.4,0.713
1012,1730,885623.929,0.423
1012,364,456877.369,0.363
1012,885,724187.342,0.262
1013,1785,549531.535,0.125
1013,493,891340.982,0.97
1013,861,771804.712,0.747
1013,215,490442.531,0.925
1013,186,81011.369,0.27
1013,1289,159373.071,0.414
1014,733,808649.09,0.955
1014,1636,476747.386,0.278
1015,1568,488823.906,0.733
1015,1908,231186.91,0.595
1015,1030,918933.932,0.166
1015,1973,271701.625,0.126
1015,121,809806.453,0.591
1016,1191,140267.386,0.261
1016,803,614109.649,0.209
1016,906,139139.872,0.317
1016,321,62995.605,0.547
1016,386,244032.094,0.529
1016,121,396179.155,0.289
1017,942,229771.611,0.163
1017,946,939852.63,0.665
1018,1061,384002.392,0.256
1019,227,894948.539,0.631
1019,1320,120597.35,0.214
1020,48,268697.202,0.96
1020,1656,44846.092,0.269
1021,135,146011.544,0.394
1021,536,2973.322,0.255
1021,314,298738.131,0.548
1021,814,824847.461,0.217
1022,1075,762911.79,0.952
1022,231,773894.855,0.706
1023,269,884674.389,0.469
1024,285,800715.26,0.078
1024,1607,8949.463,0.641
1024,486,377283.39,0.912
1024,1186,253023.928,0.879
1024,399,110497.409,0.337
1024,801,182613.919,0.554
1025,1585,110569.684,0.576
1025,1252,516392.541,0.784
1025,187,190806.84,0.927
1026,1704,900357.452,0.443
1026,1597,906428.588,0.081
1026,581,937869.621,0.47
1027,1487,962616.574,0.626
1028,1414,417980.709,0.846
1029,1550,741885.253,0.772
1029,448,283758.114,0.406
1030,1010,487942.654,0.637
1030,524,218039.497,0.892
1031,1229,295268.716,0.988
1031,1266,661022.244,0.374
1031,992,221431.169,0.658
1031,524,982478.519,0.914
1031,536,349766.202,0.395
1031,1789,295916.505,0.297
1032,1233,892386.416,0.945
1032,1719,327890.406,0.161
1032,1205,374924.527,0.712
1032,672,559150.41,0.748
1032,1861,533795.257,0.3
1033,398,251059.246,0.151
1034,1438,705294.074,0.425
1034,738,580952.546,0.667
1035,1778,615301.35,0.524
1036,476,482145.235,0.178
1037,66,959262.964,0.963
1037,1293,603066.963,0.674
1037,711,736205.543,0.624
1037,1230,326920.761,0.59
1038,485,589624.187,0.877
1038,259,739709.998,0.549
1038,402,94584.247,0.228
1038,90,318877.681,0.929
1038,697,660657.582,0.667
1038,1137,214818.66,0.958
1039,1782,740891.621,0.601
1039,474,233435.068,0.534
1040,1091,350278.838,0.378
1041,1081,595286.341,0.84
1041,1516,490892.491,0.898
1042,1798,311162.743,0.772
1042,1574,254138.704,0.499
1042,612,817320.255,0.966
1042,1155,524833.34,0.252
1043,766,36833.232,0.526
1043,36,435036.154,0.628
1043,473,800333.921,0.124
1043,1094,82127.54,0.555
1044,1252,474016.707,0.972
1045,1375,764965.356,0.063
1046,1646,452451.442,0.491
1046,1224,683887.142,0.432
1046,736,490455.78,0.728
1047,897,604693.407,0.249
1047,1062,150599.421,0.429
1047,1846,689202.443,0.589
1048,643,316222.312,0.296
1048,1589,897889.604,0.482
1049,530,990275.662,0.097
1049,438,2003.731,0.633
1049,1390,197918.035,0.468
1049,960,469237.406,0.212
1050,1427,333457.629,0.331
1051,557,786838.178,0.312
1051,438,651302.412,0.334
1051,1857,890251.211,0.485
1051,892,470642.024,0.846
1052,1940,174747.184,0.428
1052,1572,29042.601,0.864
1052,1134,913013.834,0.361
1052,382,894322.376,0.452
1052,234,567270.591,0.113
1053,487,260174.859,0.137
1053,1551,191237.339,0.685
1053,1553,981236.178,0.058
1054,1950,471661.224,0.321
1055,1531,723912.95,0.668
1055,1008,492060.435,0.316
1055,1966,869784.548,0.844
1055,1134,563887.744,0.114
1055,1249,134539.733,0.913
1055,1358,139007.834,0.258
1056,177,1056.52,0.116
1056,1777,684113.204,0.685
1056,603,44056.663,0.551
1056,622,805732.385,0.67
1056,1507,68302.737,0.446
1057,1207,716491.465,0.931
1057,1714,764490.602,0.154
1057,944,348827.891,0.296
1057,192,846904.767,0.899
1058,872,674183.32,0.806
1058,1817,236564.51,0.943
1059,1419,661358.34,0.758
1059,164,44542.738,0.621
1059,1389,221345.069,0.893
1060,605,702251.667,0.279
1060,1851,445387.044,0.396
1061,626,601995.695,0.114
1061,1977,54211.13,0.29
1061,809,221270.048,0.694
1062,467,801595.91,0.549
1062,450,530635.841,0.44
1062,702,397115.205,0.154
1063,436,110701.404,0.275
1063,1004,213174.359,0.405
1063,793,242162.268,0.262
1064,312,505233.642,0.688
1065,1987,197811.95,0.524
1065,255,547913.722,0.632
1065,1440,952585.147,0.572
1065,1662,107780.646,0.218
1066,1612,217862.944,0.766
1067,401,237827.263,0.342
1067,1719,271050.428,0.715
1067,1306,617877.974,0.639
1067,780,971586.606,0.218
1068,1958,102504.927,0.33
1068,819,864796.18,0.505
1068,918,14411.349,0.265
1068,1735,38189.467,0.219
1068,1230,793472.424,0.847
1069,1886,778815.556,0.332
1069,178,367286.125,0.943
1069,1108,718151.832,0.692
1069,1979,16676.071,0.741
1070,875,10724.677,0.099
1070,1021,32228.927,0.922
1070,1892,189364.043,0.498
1070,1975,203077.902,0.763
1070,887,834661.116,0.726
1071,178,61010.05,0.945
1071,197,42120.067,0.558
1072,894,505006.181,0.256
1072,778,394276.26,0.354
1072,826,894635.2,0.984
1072,1107,456210.85,0.845
1072,1110,598503.27,0.988
1073,1292,639549.472,0.387
1074,1480,886045.091,0.597
1074,166,188483.12,0.688
1074,1423,605253.044,0.528
1075,1140,157950.8,0.854
1075,411,66675.9,0.596
1075,392,43455.376,0.921
1075,1634,849656.889,0.153
1075,1563,502300.962,0.692
1076,47,795945.633,0.446
1076,1427,978627.434,0.068
1076,1402,780724.9,0.337
1076,1145,8196.852,0.645
1077,447,528364.246,0.13
1077,1542,264301.036,0.462
1077,1069,979386.243,0.115
1077,1283,577750.342,0.93
1078,901,831019.727,0.319
1078,964,776864.855,0.931
1078,1446,933913.862,0.634
1078,1436,374122.807,0.337
1078,1922,501677.307,0.207
1078,1898,11122.227,0.564
1079,1358,778449.348,0.201
1079,940,311247.778,0.873
1080,1611,807287.625,0.297
1080,1814,961931.746,0.862
1080,1082,77873.651,0.904
1080,241,651605.126,0.144
1080,1365,234263.039,0.157
1080,740,574822.648,0.128
1081,1782,440937.407,0.88
1081,958,560696.288,0.619
1081,1971,644621.611,0.453
1082,182,830807.018,0.867
1082,851,420339.895,0.205
1082,682,866165.818,0.907
1083,1548,120853.82,0.616
1083,281,274755.297,0.434
1083,610,737940.077,0.923
1083,215,334555.771,0.418
1083,1490,602583.978,0.955
1084,593,282971.314,0.778
1084,677,343464.626,0.164
1085,1020,383852.547,0.058
1085,1956,994461.701,0.071
1085,1077,226306.93,0.724
1085,1375,13202.752,0.516
1086,1334,634967.953,0.904
1087,517,601664.123,0.328
1088,470,958472.694,0.487
1088,1528,220359.665,0.862
1088,637,841675.052,0.298
1088,295,337970.218,0.752
1088,1767,470599.596,0.388
1089,1062,818265.303,0.429
1089,1988,949730.029,0.966
1089,438,333741.572,0.963
1089,1750,675114.25,0.212
1090,1769,118861.932,0.287
1090,1512,740142.875,0.882
1090,1729,235027.403,0.978
1090,1040,405193.095,0.757
1091,1769,89073.476,0.905
1092,249,635589.872,0.413
1092,791,109571.495,0.559
1092,628,402129.901,0.268
1092,586,496756.035,0.829
1092,443,30711.176,0.535
1093,454,843530.074,0.291
1093,1256,420654.202,0.951
1093,1370,109257.892,0.159
1093,211,361162.599,0.887
1093,788,811952.703,0.083
1093,873,499959.537,0.899
1094,354,640329.09,0.98
1094,250,786508.772,0.609
1094,714,575145.177,0.088
1094,1397,663933.171,0.242
1095,1419,492110.245,0.8
1095,1216,359853.112,0.647
1095,1864,902573.02,0.289
1095,425,318810.049,0.778
1095,1564,856785.104,0.606
1096,678,363612.01,0.695
1097,1777,64165.638,0.638
1097,1250,100969.165,0.552
1097,173,391655.589,0.282
1097,1219,426942.904,0.958
1097,297,592815.039,0.163
1098,1120,957507.232,0.064
1098,78,1892.558,0.504
1098,510,635387.925,0.935
1098,355,765071.054,0.412
1098,1708,215283.676,0.848
1098,393,50383.041,0.104
1099,1356,62212.808,0.141
1099,112,69137.731,0.49
1099,923,734389.063,0.678
1099,609,1468.464,0.651
1099,1361,618485.947,0.802
1099,1668,959409.119,0.174
1100,748,334356.849,0.712
1100,1918,879014.153,0.452
1100,352,472269.097,0.522
1100,632,804981.268,0.158
1100,295,786775.232,0.184
1101,1832,182309.171,0.52
1101,1436,384281.177,0.735
1101,1194,231988.394,0.505
1101,88,365707.102,0.179
1102,1163,659147.166,0.896
1102,354,750762.598,0.11
1103,403,596085.451,0.655
1103,567,351812.707,0.538
1103,1964,464993.464,0.262
1104,1822,985052.251,0.157
1104,1564,592266.126,0.352
1104,1626,142124.72,0.787
1104,1668,62581.708,0.913
1105,1178,974688.942,0.402
1105,1145,811948.261,0.424
1106,1819,952319.949,0.567
1106,1562,48588.783,0.786
1106,1263,389940.389,0.386
1106,1840,534980.871,0.978
1106,1295,398453.247,0.284
1107,1017,36065.655,0.8
1108,966,216016.211,0.501
1108,509,5714.258,0.919
1108,59,17113.454,0.425
1108,196,58350.342,0.315
1109,100,165416.08,0.127
1109,1154,821318.115,0.227
1109,199,89965.291,0.436
1109,729,470620.069,0.193
1109,1835,837948.844,0.508
1110,235,132564.373,0.152
1110,1047,967358.376,0.505
1110,531,609834.254,0.071
1110,530,922025.242,0.286
1110,676,344928.4,0.33
1110,1431,669158.223,0.559
1111,1267,895910.536,0.445
1111,46,533040.608,0.612
1111,1644,491330.521,0.585
1111,449,187821.078,0.337
1111,1180,752592.253,0.342
1112,94,551290.027,0.833
1112,434,382037.082,0.393
1113,579,319434.554,0.734
1113,426,364045.688,0.839
1113,1349,669311.79,0.577
1114,1364,768145.12,0.855
1114,1963,462950.807,0.485
1114,847,730530.39,0.75
1114,1973,209812.142,0.508
1114,586,2126.393,0.147
1115,1413,449583.239,0.095
1115,1429,164846.581,0.542
1115,945,980891.183,0.588
1115,1416,402332.581,0.098
1116,851,69348.541,0.229
1116,1299,558480.449,0.882
1116,732,261145.497,0.576
1116,1498,142780.183,0.889
1117,1152,853301.771,0.742
1117,1536,781686.013,0.319
1118,36,563399.138,0.752
1118,1820,946680.751,0.703
1118,573,995886.686,0.414
1119,656,181820.07,0.226
1119,566,232532.434,0.653
1119,184,2397.379,0.093
1119,152,222696.885,0.837
1119,1658,373391.976,0.601
1120,279,121061.86,0.39
1121,1449,253560.674,0.891
1122,1825,647968.748,0.603
1123,35,262495.749,0.65
1124,155,923749.591,0.37
1124,1130,233430.948,0.183
1124,504,724928.254,0.258
1124,1635,208191.992,0.569
1124,906,495449.26,0.243
1125,1907,952507.497,0.738
1125,1564,483619.579,0.776
1125,1494,160640.714,0.221
1125,1370,113968.418,0.465
1126,627,207106.34,0.972
1126,1055,659759.542,0.668
1126,1537,861390.026,0.899
1126,1455,934365.363,0.099
1126,115,554208.648,0.816
1126,1337,512293.609,0.334
1127,314,414817.674,0.87
1127,1893,763522.639,0.793
1128,528,405606.513,0.529
1128,481,12721.303,0.595
1128,1887,464590.427,0.394
1128,1556,27422.053,0.656
1129,1205,679611.558,0.079
1129,1242,430661.324,0.601
1129,1904,928966.732,0.43
1129,1159,306799.944,0.894
1130,1856,625305.914,0.323
1130,76,354204.01,0.266
1130,1439,734957.933,0.817
1130,1030,532367.396,0.253
1130,106,791871.32,0.347
1131,1326,34366.303,0.686
1131,584,932055.285,0.252
1131,1340,804984.749,0.172
1131,361,957775.524,0.633
1132,1038,999404.564,0.218
1132,1888,946696.466,0.312
1132,1545,719789.868,0.984
1132,339,982096.793,0.464
1132,1012,615424.813,0.674
1133,19,854148.527,0.515
1134,888,388744.244,0.374
1134,1279,671703.304,0.314
1134,1216,625073.172,0.984
1135,120,597284.808,0.905
1135,248,139671.178,0.351
1135,893,2327.88,0.64
1135,347,50944.237,0.242
1135,431,351160.372,0.332
1136,1270,805573.91,0.121
1137,1815,356952.418,0.611
1137,1108,407995.581,0.978
1138,1229,178938.834,0.482
1139,169,689300.772,0.864
1139,584,842569.312,0.688
1139,1992,270956.596,0.265
1139,1512,267188.433,0.818
1139,816,835110.638,0.249
1139,806,712537.354,0.714
1140,1259,430952.486,0.363
1140,1001,65618.484,0.081
1140,245,582963.062,0.266
1140,1386,209621.266,0.614
1140,891,989920.814,0.492
1140,1136,729890.957,0.359
1141,332,955215.478,0.115
1142,1750,5162.305,0.358
1142,193,972962.144,0.786
1142,84,422296.366,0.968
1142,1302,622300.058,0.156
1142,1297,345427.306,0.286
1142,758,463028.583,0.624
1143,221,797152.2,0.889
1143,680,838520.586,0.69
1143,1783,868744.443,0.703
1144,482,428508.234,0.605
1144,766,982970.517,0.416
1145,1337,332415.773,0.677
1145,8,633103.145,0.269
1145,445,491085.275,0.67
1145,406,653249.518,0.812
1145,677,616716.814,0.137
1145,1171,158093.402,0.4
1146,1730,96963.92,0.911
1146,391,928093.618,0.383
1147,441,120673.189,0.948
1147,754,892566.886,0.112
1147,1464,380036.572,0.169
1147,956,335208.554,0.888
1147,1787,71081.387,0.246
1148,606,474443.515,0.856
1148,1379,179176.714,0.811
1148,873,631004.552,0.323
1148,1990,258882.775,0.492
1148,635,280299.113,0.232
1149,1888,250165.136,0.497
1149,113,934059.876,0.944
1149,253,871868.306,0.262
1150,143,869367.569,0.464
1150,899,218885.653,0.716
1150,151,226265.965,0.789
1150,1077,325485.257,0.364
1150,114,629105.285,0.122
1151,670,883433.864,0.69
1151,901,176710.734,0.437
1151,1041,168866.457,0.169
1151,358,653286.15,0.615
1151,348,13688.229,0.098
1152,691,701326.244,0.342
1152,1777,869548.275,0.524
1152,538,231710.027,0.541
1152,976,224603.574,0.682
1152,1942,54114.243,0.41
1152,594,202412.793,0.498
1153,300,704312.826,0.512
1153,1535,101967.161,0.426
1153,1797,144060.818,0.276
1153,167,962364.267,0.106
1154,465,435442.924,0.429
1154,1148,55100.634,0.899
1155,1442,286.801,0.309
1155,549,460668.538,0.705
1155,622,273964.581,0.669
1156,196,34779.612,0.175
1157,445,206167.304,0.894
1157,25,144853.769,0.136
1157,312,777122.088,0.308
1157,567,400802.769,0.978
1157,489,33373.134,0.98
1158,1789,88678.445,0.417
1158,1830,971614.017,0.989
1158,853,552909.987,0.867
1158,865,69252.829,0.695
1159,72,312103.441,0.334
1160,155,443834.064,0.448
1160,1759,110615.443,0.683
1161,1513,555121.582,0.638
1162,1997,502153.407,0.423
1162,5,872020.615,0.58
1162,1529,705148.428,0.074
1162,193,3411.658,0.752
1162,663,536241.164,0.139
1163,1426,823238.759,0.367
1163,55,457050.15,0.53
1163,130,813281.287,0.449
1163,1768,416008.915,0.259
1163,859,249107.743,0.391
1164,1171,811134.06,0.467
1164,929,235986.135,0.101
1164,663,195889.752,0.822
1165,206,484418.838,0.343
1166,1565,931126.614,0.695
1167,558,525473.491,0.787
1167,1934,285148.104,0.668
1167,438,49635.169,0.512
1167,663,360658.699,0.159
1168,1373,355043.674,0.936
1168,1441,589125.726,0.418
1168,1944,905851.379,0.34
1169,690,299223.114,0.748
1169,1541,179164.467,0.285
1169,772,573331.859,0.598
1169,1331,955848.837,0.345
1170,752,461475.231,0.775
1170,1545,913576.493,0.929
1171,1939,192190.694,0.888
1171,1574,760148.322,0.625
1171,168,559203.751,0.053
1171,958,968784.632,0.844
1172,32,226466.458,0.96
1173,1509,300901.355,0.477
1173,591,79007.502,0.09
1173,323,188270.451,0.589
1173,1147,215155.53,0.456
1173,1666,117120.094,0.179
1174,764,338497.525,0.668
1174,127,102591.568,0.082
1175,1405,830713.785,0.362
1175,1749,982448.536,0.867
1175,1679,858161.102,0.591
1175,865,143082.942,0.361
1175,1601,685822.923,0.762
1175,675,941174.637,0.156
1176,1339,130766.573,0.475
1176,89,69164.095,0.581
1176,1719,164746.963,0.923
1176,1436,963557.613,0.971
1177,521,158706.142,0.959
1177,792,924500.029,0.454
1177,1668,189043.939,0.883
1177,1516,922789.524,0.15
1178,828,370206.195,0.666
1178,1033,237044.08,0.622
1179,562,652957.902,0.67
1179,1302,735559.639,0.479
1179,215,608479.875,0.187
1179,632,174589.721,0.228
1179,1477,640901.494,0.59
1179,146,205467.742,0.818
1180,1331,980936.921,0.082
